sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
1/9/2019,7:22:55.97 PM,6m 2.2s,362.2,29.5775696533667,-95.7514268335665,251.9,254.5,37.7,330,10487.5,22.416326,30.629745,-13.197946,23.264176,18.119214,29.08022,0,2.908022,-14.4,13.4,69.2,69.2,126.4,P-GPS (Brake),Other,,16,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,69.9,69.9,False,False,False,False,False,True,,True,Normal,,,1684,1481,1024,1048,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,909.9,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.07 PM,6m 2.3s,362.3,29.5775644174372,-95.7514186533225,251.9,254.5,37.7,330,10490.7,22.416326,30.629745,-13.197946,23.264176,18.119214,29.08022,0,2.908022,-15.1,14.5,69.2,69.2,126.3,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,70.2,70.2,False,False,False,False,False,True,,True,Normal,,,1684,1483,1024,1045,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,912.2,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.18 PM,6m 2.4s,362.4,29.5775587245012,-95.7514097884233,251.9,254.5,37.7,330,10494.2,22.728895,30.629745,-13.42164,23.264176,18.342908,29.08022,0,2.908022,-15.7,15,69.3,69.3,126.4,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,70.4,70.4,False,False,False,False,False,True,,True,Normal,,,1684,1481,1024,1045,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,914.7,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.29 PM,6m 2.5s,362.5,29.577553238104,-95.7514013418194,251.9,254.5,37.7,330,10497.5,23.041567,30.629745,-13.645334,23.264176,18.566602,29.08022,0,2.908022,-15.7,15,69.4,69.4,126.7,P-GPS (Brake),Other,,18,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,70.6,70.6,False,False,False,False,False,True,,True,Normal,,,1684,1469,1024,1047,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,917.1,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.39 PM,6m 2.6s,362.6,29.5775474061641,-95.7513924772354,251.9,254.5,37.7,330,10501.1,23.174741,30.629745,-13.869028,23.264176,18.566602,29.08022,0,2.908022,-15,13.6,69.6,69.6,127.1,P-GPS (Brake),Other,,18,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,70.8,70.8,False,False,False,False,False,True,,True,Normal,,,1684,1477,1024,1045,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,919.5,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.45 PM,6m 2.7s,362.7,29.5775416054902,-95.7513837220323,251.9,254.5,37.7,330,10504.5,23.309301,30.629745,-14.092722,23.264176,18.566602,29.08022,0,2.908022,-14.3,12,69.8,69.8,127.3,P-GPS (Brake),Other,,18,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,70.9,70.9,False,False,False,False,False,True,,True,Normal,,,1684,1483,1024,1045,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,922.0,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.55 PM,6m 2.8s,362.8,29.5775358443941,-95.7513750648623,251.9,254.5,37.7,330,10508.0,23.48787,30.629745,-14.092722,23.264176,18.790296,29.08022,0,2.908022,-14.3,11.7,69.9,69.9,127.4,P-GPS (Brake),Other,,18,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,70.9,70.9,False,False,False,False,False,True,,True,Normal,,,1684,1478,1024,1047,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,924.4,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.65 PM,6m 2.9s,362.9,29.5775303329058,-95.7513667869005,252.2,254.5,37.7,330,10511.3,23.48787,30.629745,-14.092722,23.264176,18.790296,29.08022,0,2.908022,-13.9,11.3,70,70,127.4,P-GPS (Brake),Other,,18,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71,71,False,False,False,False,False,True,,True,Normal,,,1684,1476,1024,1048,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,926.8,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.75 PM,6m 3.0s,363.0,29.5775244909607,-95.7513579907189,251.9,254.5,37.7,330,10514.8,23.309301,30.629745,-14.092722,23.264176,18.566602,29.08022,0,2.908022,-14,11.5,70.1,70.1,127.3,P-GPS (Brake),Other,,18,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.1,71.1,False,False,False,False,False,True,,True,Normal,,,1684,1480,1024,1043,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,929.2,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.85 PM,6m 3.1s,363.1,29.5775192016964,-95.7513499791171,251.9,254.5,37.7,330,10518.0,23.309301,30.629745,-14.092722,23.264176,18.566602,29.08022,0,2.908022,-13.7,11.8,70.2,70.2,127.2,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.2,71.2,False,False,False,False,False,True,,True,Normal,,,1684,1482,1024,1042,1,False,False,False,False,False,0,False,False,False,False,78,15.797,4586,5880,15.797,False,3.961,3.967,3.965,3.954,0.105,False,False,11.36,94.9,78.8,95.0,1477,35,30,18,11,43588.2,11176.48,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,931.5,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:56.95 PM,6m 3.2s,363.2,29.5775132828106,-95.7513410858481,251.9,254.5,37.7,330,10521.6,23.309301,30.629745,-14.092722,23.264176,18.566602,29.08022,0,2.908022,-14.1,12.1,70.3,70.3,127.4,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.3,71.3,False,False,False,False,False,True,,True,Normal,,,1684,1483,1024,1043,1,False,False,False,False,False,0,False,False,False,False,78,15.803,4586,5880,15.803,False,3.96,3.966,3.966,3.957,0.105,False,False,11.312,94.9,78.8,95.0,1477,36,30,18,11,43575.4,11173.19,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,934.0,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:57.05 PM,6m 3.3s,363.3,29.5775075471963,-95.7513325547656,251.9,254.5,37.7,330,10525.0,23.445222,30.629745,-14.316416,23.264176,18.566602,29.08022,0,2.908022,-14.2,12.1,70.3,70.3,127.7,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.4,71.4,False,False,False,False,False,True,,True,Normal,,,1684,1483,1024,1040,1,False,False,False,False,False,0,False,False,False,False,78,15.803,4586,5880,15.803,False,3.96,3.966,3.966,3.957,0.105,False,False,11.312,94.9,78.8,95.0,1477,36,30,18,11,43575.4,11173.19,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,936.5,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:57.15 PM,6m 3.4s,363.4,29.5775013960813,-95.7513235221699,251.9,254.5,37.7,330,10528.6,23.445222,30.629745,-14.316416,23.264176,18.566602,29.08022,0,2.908022,-14.9,12.8,70.1,70.1,128.0,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.5,71.5,False,False,False,False,False,True,,True,Normal,,,1684,1486,1024,1042,1,False,False,False,False,False,0,False,False,False,False,78,15.803,4586,5880,15.803,False,3.96,3.966,3.966,3.957,0.105,False,False,11.312,94.9,78.8,95.0,1477,36,30,18,11,43575.4,11173.19,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,939.0,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:57.25 PM,6m 3.5s,363.5,29.5774953262582,-95.751314484846,251.9,254.5,37.7,330,10532.2,23.582483,30.629745,-14.54011,23.264176,18.566602,29.08022,0,2.908022,-15.8,14,69.8,69.8,127.6,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.6,71.6,False,False,False,False,False,True,,True,Normal,,,1684,1488,1024,1045,1,False,False,False,False,False,0,False,False,False,False,78,15.803,4586,5880,15.803,False,3.96,3.966,3.966,3.957,0.105,False,False,11.312,94.9,78.8,95.0,1477,36,30,18,11,43575.4,11173.19,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,941.6,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:57.34 PM,6m 3.6s,363.6,29.5774892306667,-95.7513055487072,251.9,254.5,37.7,330,10535.9,23.582483,30.629745,-14.54011,23.264176,18.566602,29.08022,0,2.908022,-16.3,15.1,69.6,69.6,128.1,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.7,71.7,False,False,False,False,False,True,,True,Normal,,,1684,1488,1024,1045,1,False,False,False,False,False,0,False,False,False,False,78,15.803,4586,5880,15.803,False,3.96,3.966,3.966,3.957,0.105,False,False,11.312,94.9,78.8,95.0,1477,36,30,18,11,43575.4,11173.19,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,944.2,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:22:57.44 PM,6m 3.7s,363.7,29.5774833760588,-95.751297042527,251.9,254.5,37.7,330,10539.3,23.89655,30.629745,-14.763804,23.264176,18.790296,29.08022,0,2.908022,-16.5,15.3,69.5,69.5,128.3,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-25.6,0,71.8,71.8,False,False,False,False,False,True,,True,Normal,,,1684,1492,1024,1044,1,False,False,False,False,False,0,False,False,False,False,78,15.803,4586,5880,15.803,False,3.96,3.966,3.966,3.957,0.105,False,False,11.312,94.9,78.8,95.0,1477,36,30,18,11,43575.4,11173.19,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,946.6,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
