latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.35066,37.16175,307.3,0.44,0.38,2024-04-21,2310,N,VIIRS,n,2,286.45,1.46,N,2
37.29368,37.15528,312.54,0.44,0.38,2024-04-21,2310,N,VIIRS,n,2,286.25,2.24,N,2
38.42725,27.21548,304.2,0.47,0.64,2024-04-21,2310,N,VIIRS,n,2,285.32,1.23,N,2
37.27702,38.73195,301.36,0.4,0.37,2024-04-21,2310,N,VIIRS,n,2,286.55,0.97,N,2
36.79804,37.02044,301.02,0.44,0.38,2024-04-21,2310,N,VIIRS,n,2,285.03,0.61,N,2
36.87133,34.76204,300.77,0.54,0.42,2024-04-21,2310,N,VIIRS,n,2,284.95,0.88,N,2
41.25559,31.41324,311.56,0.49,0.65,2024-04-22,0049,N,VIIRS,n,2,281,1.35,N,2
41.25326,31.41137,316.57,0.49,0.65,2024-04-22,0049,N,VIIRS,n,2,281.32,1.64,N,2
41.2652,31.42479,298.46,0.49,0.65,2024-04-22,0049,N,VIIRS,n,2,285.8,1.7,N,2
41.26278,31.42335,296.19,0.49,0.65,2024-04-22,0049,N,VIIRS,n,2,283.66,1.16,N,2
38.7373,26.94355,299.73,0.34,0.56,2024-04-22,0050,N,VIIRS,n,2,286.9,0.8,N,2
38.74724,26.94788,314.25,0.34,0.56,2024-04-22,0050,N,VIIRS,n,2,285.35,1.45,N,2
38.74129,26.92833,297.36,0.34,0.56,2024-04-22,0050,N,VIIRS,n,2,285.03,0.49,N,2
38.42446,27.21549,297.95,0.36,0.57,2024-04-22,0050,N,VIIRS,n,2,284.88,0.71,N,2
36.93834,30.64691,297.06,0.59,0.7,2024-04-22,0050,N,VIIRS,n,2,281.31,0.7,N,2
36.72951,36.212,330.77,0.39,0.36,2024-04-22,1030,N,VIIRS,l,2,302.43,3.94,D,2
36.7401,36.21387,330,0.39,0.36,2024-04-22,1030,N,VIIRS,n,2,299.9,1.76,D,2
37.2935,37.15887,336.81,0.38,0.36,2024-04-22,1030,N,VIIRS,n,2,311.11,2.86,D,2
38.76759,38.39614,342.92,0.4,0.37,2024-04-22,1031,N,VIIRS,n,2,310.42,4.18,D,0
39.6381,37.0404,333.34,0.39,0.36,2024-04-22,1031,N,VIIRS,n,2,302.89,2.87,D,0
40.1493,37.11578,334.34,0.39,0.36,2024-04-22,1031,N,VIIRS,n,2,306.32,3.44,D,0
41.24121,36.46402,337,0.39,0.36,2024-04-22,1032,N,VIIRS,n,2,304.25,5.39,D,2
41.2425,36.46084,305.86,0.58,0.52,2024-04-22,2250,N,VIIRS,n,2,283.03,1.97,N,2
41.23912,36.43915,297.42,0.58,0.52,2024-04-22,2250,N,VIIRS,n,2,281.57,1.45,N,2
41.10857,37.32274,297.23,0.52,0.5,2024-04-22,2250,N,VIIRS,n,2,283.45,0.7,N,2
39.15668,36.2966,299.91,0.56,0.52,2024-04-22,2250,N,VIIRS,n,2,276.71,1.23,N,0
39.15714,36.29689,300.36,0.56,0.52,2024-04-22,2250,N,VIIRS,n,2,276.68,1.04,N,0
38.66418,39.23297,295.99,0.39,0.44,2024-04-22,2250,N,VIIRS,n,2,284.28,0.62,N,2
38.45529,38.72662,297.11,0.41,0.45,2024-04-22,2250,N,VIIRS,n,2,286.92,0.57,N,2
38.61734,34.69147,296.31,0.34,0.56,2024-04-22,2250,N,VIIRS,n,2,277.14,0.62,N,0
37.35394,37.1604,300.88,0.48,0.48,2024-04-22,2251,N,VIIRS,n,2,285.77,0.69,N,2
37.29529,37.15816,304.67,0.48,0.48,2024-04-22,2251,N,VIIRS,n,2,286.45,0.99,N,2
37.29358,37.15733,307,0.48,0.48,2024-04-22,2251,N,VIIRS,n,2,286.77,1.67,N,2
36.93119,36.00063,298.45,0.55,0.51,2024-04-22,2251,N,VIIRS,n,2,285.97,1.03,N,2
36.79958,37.01985,298.6,0.49,0.48,2024-04-22,2251,N,VIIRS,n,2,285.95,0.47,N,2
36.87199,34.76261,303.77,0.32,0.55,2024-04-22,2251,N,VIIRS,n,2,286.23,0.64,N,2
36.86714,34.75831,297.14,0.32,0.55,2024-04-22,2251,N,VIIRS,n,2,285.04,0.64,N,2
36.74182,36.20821,300.38,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,287.9,1.6,N,2
36.74134,36.21439,297.8,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,286.48,0.76,N,2
36.73713,36.20759,302.15,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,288.26,2.18,N,2
36.74049,36.20814,304.21,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,288.26,1.43,N,2
36.73996,36.21442,301.97,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,286.59,1.43,N,2
36.73581,36.20753,299.83,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,288.13,1.09,N,2
36.73112,36.20689,299.65,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,288.23,1.09,N,2
36.73059,36.21313,302,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,288.8,1.09,N,2
36.71756,36.19894,311.28,0.54,0.51,2024-04-22,2251,N,VIIRS,n,2,287.57,1.88,N,2
36.2621,33.72686,305.6,0.36,0.58,2024-04-22,2251,N,VIIRS,n,2,285.85,0.74,N,2
36.38133,30.28621,298.05,0.57,0.69,2024-04-22,2251,N,VIIRS,n,2,282.19,0.76,N,0
37.02012,36.10411,295.63,0.64,0.72,2024-04-23,0031,N,VIIRS,n,2,282.27,0.91,N,0
37.25298,30.44177,306.65,0.32,0.55,2024-04-23,0031,N,VIIRS,n,2,282.97,1.06,N,2
36.9356,30.64456,296.91,0.34,0.56,2024-04-23,0031,N,VIIRS,n,2,284.04,0.83,N,2
36.93465,30.6483,301.84,0.34,0.56,2024-04-23,0031,N,VIIRS,n,2,284.86,0.53,N,2
36.51393,36.37469,331.85,0.54,0.42,2024-04-23,1012,N,VIIRS,l,2,306.75,4.46,D,0
36.71888,36.20059,331.34,0.54,0.42,2024-04-23,1012,N,VIIRS,l,2,305.75,2.14,D,2
39.24013,37.2616,338.46,0.45,0.39,2024-04-23,1012,N,VIIRS,n,2,297.4,5.7,D,0
39.45759,36.60748,339.95,0.47,0.4,2024-04-23,1012,N,VIIRS,n,2,306.61,4.47,D,0
39.46929,36.64891,335.5,0.47,0.4,2024-04-23,1012,N,VIIRS,n,2,306.58,4.34,D,0
39.46828,36.64361,332.74,0.47,0.4,2024-04-23,1012,N,VIIRS,n,2,305.75,4.34,D,0
39.46016,36.60111,341.82,0.47,0.4,2024-04-23,1012,N,VIIRS,n,2,308.44,4.47,D,0
39.49883,36.68499,331.18,0.47,0.39,2024-04-23,1012,N,VIIRS,l,2,303.68,1.64,D,0
39.46776,36.38844,342.13,0.48,0.4,2024-04-23,1012,N,VIIRS,n,2,303.11,6.08,D,0
39.73459,36.69062,340.66,0.46,0.39,2024-04-23,1012,N,VIIRS,n,2,307.07,1.64,D,0
39.74728,36.69528,333.49,0.46,0.39,2024-04-23,1012,N,VIIRS,l,2,307.38,4.58,D,0
39.74525,36.68472,336.92,0.46,0.39,2024-04-23,1012,N,VIIRS,l,2,307.38,2.33,D,0
38.96055,32.41227,335.92,0.5,0.49,2024-04-23,1012,N,VIIRS,n,2,303,4.02,D,0
40.85569,39.18569,327.07,0.39,0.36,2024-04-23,1013,N,VIIRS,n,2,295.33,1.78,D,0
41.2433,36.46756,334.39,0.45,0.39,2024-04-23,1013,N,VIIRS,n,2,298.41,4.01,D,2
40.8937,33.7501,329.27,0.39,0.44,2024-04-23,1013,N,VIIRS,n,2,295.67,1.99,D,0
36.87184,34.76239,298.1,0.59,0.7,2024-04-23,2232,N,VIIRS,n,2,284.6,0.82,N,2
40.11758,28.98837,310.31,0.44,0.38,2024-04-24,0012,N,VIIRS,n,2,291.28,1,N,0
38.65785,30.6209,296.14,0.53,0.42,2024-04-24,0012,N,VIIRS,n,2,285.45,0.83,N,2
38.47453,30.89157,298.79,0.55,0.43,2024-04-24,0012,N,VIIRS,n,2,286.23,1.02,N,0
38.47069,30.89028,305.38,0.55,0.43,2024-04-24,0012,N,VIIRS,n,2,285.77,1.02,N,0
37.0203,36.10853,302.57,0.36,0.58,2024-04-24,0012,N,VIIRS,n,2,287.29,0.77,N,2
38.73205,26.96597,303.05,0.4,0.37,2024-04-24,0012,N,VIIRS,n,2,283.24,0.77,N,2
39.09127,37.34962,333.03,0.48,0.48,2024-04-24,0953,N,VIIRS,n,2,300.87,3.93,D,0
38.89899,35.93181,330.88,0.58,0.52,2024-04-24,0953,N,VIIRS,n,2,295.94,4.77,D,0
40.34623,33.94023,330.36,0.33,0.56,2024-04-24,0954,N,VIIRS,n,2,283.33,2.27,D,0
40.34804,33.93882,329.49,0.33,0.56,2024-04-24,0954,N,VIIRS,n,2,283.68,2.41,D,0
38.22714,40.49965,299.95,0.54,0.68,2024-04-24,2212,N,VIIRS,n,2,283.62,0.85,N,0
38.22438,40.5,300.47,0.54,0.67,2024-04-24,2212,N,VIIRS,n,2,283.98,0.78,N,0
41.02164,28.55354,305.16,0.4,0.37,2024-04-24,2353,N,VIIRS,n,2,285,1.05,N,2
41.02098,28.55828,308.25,0.4,0.37,2024-04-24,2353,N,VIIRS,n,2,285.63,1.05,N,2
40.75893,29.35912,295.41,0.39,0.36,2024-04-24,2353,N,VIIRS,n,2,280.5,0.5,N,2
38.22671,40.50474,301.42,0.32,0.55,2024-04-24,2353,N,VIIRS,n,2,277.1,0.27,N,0
37.29485,37.15618,300.36,0.46,0.47,2024-04-24,2353,N,VIIRS,n,2,282.39,0.9,N,2
36.86986,34.76164,305.79,0.54,0.42,2024-04-24,2354,N,VIIRS,n,2,287.71,1.66,N,2
36.86905,34.76059,303.7,0.54,0.42,2024-04-24,2354,N,VIIRS,n,2,287.07,2.48,N,2
39.86657,26.24513,330.55,0.39,0.36,2024-04-25,1116,N,VIIRS,n,2,300.96,3.48,D,2
38.454,38.72787,300.8,0.47,0.4,2024-04-25,2334,N,VIIRS,n,2,286.22,0.94,N,2
39.74394,30.19918,296.07,0.49,0.4,2024-04-25,2334,N,VIIRS,n,2,281.32,1.01,N,2
39.86548,26.24216,309.93,0.5,0.49,2024-04-25,2334,N,VIIRS,n,2,287.22,1.7,N,2
39.86583,26.24242,309.8,0.5,0.49,2024-04-25,2334,N,VIIRS,n,2,287.05,1.83,N,2
40.59527,35.03511,312.16,0.38,0.36,2024-04-25,2334,N,VIIRS,n,2,276.55,0.86,N,0
41.02016,28.55633,302.87,0.4,0.44,2024-04-25,2334,N,VIIRS,n,2,282.94,0.89,N,2
38.8927,41.56983,295.77,0.41,0.45,2024-04-25,2334,N,VIIRS,n,2,280.17,0.39,N,2
40.78235,29.59978,295.35,0.53,0.42,2024-04-25,2334,N,VIIRS,n,2,284.5,1.54,N,2
38.65281,39.76763,327.75,0.51,0.41,2024-04-25,2334,N,VIIRS,n,2,286.39,2.32,N,2
41.6297,27.68488,300.93,0.44,0.46,2024-04-25,2334,N,VIIRS,n,2,285.1,0.98,N,2
38.65162,39.77345,298.41,0.51,0.41,2024-04-25,2334,N,VIIRS,n,2,284.66,2.32,N,0
39.83617,30.29839,302.97,0.49,0.4,2024-04-25,2334,N,VIIRS,n,2,284.65,1.54,N,2
37.96134,41.70351,298.37,0.43,0.46,2024-04-25,2334,N,VIIRS,n,2,287.3,0.68,N,2
38.73147,26.96646,298.59,0.45,0.47,2024-04-25,2335,N,VIIRS,n,2,285.54,0.7,N,2
37.29452,37.15753,303.48,0.43,0.38,2024-04-25,2335,N,VIIRS,n,2,278.04,1.02,N,2
38.42611,27.21711,309.67,0.43,0.46,2024-04-25,2335,N,VIIRS,n,2,287.89,1.53,N,2
37.8626,29.36993,301.65,0.51,0.41,2024-04-25,2335,N,VIIRS,n,2,284.72,1.23,N,2
36.964,35.45341,302.41,0.39,0.37,2024-04-25,2335,N,VIIRS,n,2,287.48,1.48,N,2
37.77114,27.43602,300.17,0.41,0.45,2024-04-25,2335,N,VIIRS,n,2,287.4,1.16,N,2
37.25149,30.44238,304.68,0.45,0.39,2024-04-25,2335,N,VIIRS,n,2,285.86,1.47,N,2
36.93481,30.64901,305.46,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,289.81,0.46,N,2
38.7546,26.95358,301.91,0.45,0.47,2024-04-25,2335,N,VIIRS,n,2,285.86,0.69,N,2
38.62674,31.08317,295.89,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,284.16,1.45,N,0
38.62321,31.08244,334.19,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,298.61,17.41,N,0
38.62257,31.08752,306.72,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,286.02,17.41,N,0
38.61967,31.08171,316.6,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,283.83,17.41,N,0
38.61905,31.08678,295.28,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,284.68,17.41,N,0
38.62358,31.08605,321.53,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,299.73,22.38,N,0
38.62423,31.08098,317.88,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,284.4,12.42,N,0
38.62005,31.08532,337.26,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,284.5,22.38,N,0
38.6207,31.08025,317.32,0.44,0.38,2024-04-25,2335,N,VIIRS,n,2,283.32,12.42,N,0
37.27573,38.73111,298.33,0.49,0.4,2024-04-25,2335,N,VIIRS,n,2,287.56,0.83,N,2
38.75097,26.95381,296.04,0.45,0.47,2024-04-25,2335,N,VIIRS,n,2,286,1.12,N,0
37.35245,37.16103,299.44,0.43,0.38,2024-04-25,2335,N,VIIRS,n,2,278.28,1.02,N,2
37.35131,37.16387,299.44,0.43,0.38,2024-04-25,2335,N,VIIRS,n,2,279.18,0.72,N,2
41.0236,28.55144,295.3,0.72,0.75,2024-04-26,0114,N,VIIRS,n,2,284.06,1.15,N,2
39.86438,26.24214,299.45,0.61,0.71,2024-04-26,0115,N,VIIRS,n,2,283.89,0.93,N,2
37.88772,30.40503,337.06,0.38,0.36,2024-04-26,1056,N,VIIRS,l,2,307.54,1.8,D,0
39.09607,33.50554,334.48,0.44,0.39,2024-04-26,1056,N,VIIRS,l,2,306.03,3.48,D,0
39.66323,30.76903,340.68,0.39,0.36,2024-04-26,1056,N,VIIRS,n,2,307.62,1.35,D,0
39.86607,26.2434,332.8,0.44,0.38,2024-04-26,1057,N,VIIRS,n,2,304.7,3.53,D,2
40.22527,28.22498,330.28,0.39,0.36,2024-04-26,1057,N,VIIRS,n,2,302.7,0.65,D,0
41.1786,32.6352,297.64,0.43,0.46,2024-04-26,2315,N,VIIRS,n,2,286.62,0.89,N,2
41.17436,32.63454,310.74,0.43,0.46,2024-04-26,2315,N,VIIRS,n,2,285.22,1.48,N,2
41.02265,28.55156,295.21,0.35,0.57,2024-04-26,2315,N,VIIRS,n,2,283.97,0.92,N,2
41.02243,28.55571,311.64,0.35,0.56,2024-04-26,2315,N,VIIRS,n,2,286.05,0.92,N,2
40.76443,32.21572,298.67,0.45,0.47,2024-04-26,2315,N,VIIRS,n,2,280.11,1.09,N,2
41.02368,28.55679,299,0.35,0.56,2024-04-26,2315,N,VIIRS,n,2,285.1,0.62,N,2
41.01865,28.55226,300.54,0.35,0.56,2024-04-26,2315,N,VIIRS,n,2,283.75,0.62,N,2
41.01841,28.55631,302.63,0.35,0.56,2024-04-26,2315,N,VIIRS,n,2,283.91,0.62,N,2
40.04954,32.65165,298.38,0.42,0.45,2024-04-26,2315,N,VIIRS,n,2,284.04,0.62,N,2
39.94318,33.18967,310.77,0.39,0.44,2024-04-26,2315,N,VIIRS,n,2,283.94,1.77,N,2
39.59441,32.42084,298.54,0.42,0.45,2024-04-26,2315,N,VIIRS,n,2,284.3,0.66,N,2
39.86573,26.24376,300.87,0.45,0.63,2024-04-26,2315,N,VIIRS,n,2,284.3,1.03,N,2
38.85855,35.76336,297.47,0.45,0.39,2024-04-26,2315,N,VIIRS,n,2,282.78,0.75,N,0
38.27846,39.74169,304.36,0.39,0.36,2024-04-26,2315,N,VIIRS,n,2,288.63,0.52,N,2
37.33716,40.80434,303.41,0.4,0.37,2024-04-26,2316,N,VIIRS,n,2,288.85,0.83,N,2
38.75089,26.95186,303.82,0.4,0.6,2024-04-26,2316,N,VIIRS,n,2,285.93,1.77,N,2
38.74548,26.9469,301.05,0.4,0.6,2024-04-26,2316,N,VIIRS,n,2,286.65,1.04,N,2
38.73985,26.9463,298.21,0.4,0.6,2024-04-26,2316,N,VIIRS,n,2,287.52,1.24,N,2
38.73326,26.96533,298.12,0.4,0.6,2024-04-26,2316,N,VIIRS,n,2,285.06,0.7,N,2
37.27628,38.73022,300.97,0.38,0.36,2024-04-26,2316,N,VIIRS,n,2,285.64,0.82,N,2
38.4285,27.21572,306.62,0.39,0.59,2024-04-26,2316,N,VIIRS,n,2,286.53,0.7,N,2
37.35099,37.16129,306.92,0.4,0.37,2024-04-26,2316,N,VIIRS,n,2,287.91,1.47,N,2
37.29599,37.15834,308.02,0.4,0.37,2024-04-26,2316,N,VIIRS,n,2,287.16,0.99,N,2
37.29263,37.15757,300.82,0.4,0.37,2024-04-26,2316,N,VIIRS,n,2,283.51,0.5,N,2
41.17897,32.63041,298.57,0.66,0.73,2024-04-27,0055,N,VIIRS,n,2,282.56,1.54,N,2
41.02217,28.55603,302.69,0.43,0.62,2024-04-27,0055,N,VIIRS,n,2,284.81,1.01,N,2
41.01684,28.55307,295.34,0.43,0.62,2024-04-27,0055,N,VIIRS,n,2,283.14,0.64,N,0
38.42672,27.21518,299.24,0.43,0.62,2024-04-27,0056,N,VIIRS,n,2,280.63,0.44,N,2
39.48457,30.04083,299.12,0.56,0.69,2024-04-27,0056,N,VIIRS,n,2,279.9,1.3,N,2
39.86721,26.24515,301.54,0.35,0.57,2024-04-27,0056,N,VIIRS,n,2,284.58,0.76,N,2
39.86222,26.24271,298.11,0.35,0.57,2024-04-27,0056,N,VIIRS,n,2,283.08,0.76,N,2
38.74223,26.94787,295.52,0.41,0.61,2024-04-27,0056,N,VIIRS,n,2,282.41,0.69,N,2
38.73687,26.94544,299.32,0.41,0.61,2024-04-27,0056,N,VIIRS,n,2,285,0.86,N,2
38.73193,26.96346,301.36,0.41,0.61,2024-04-27,0056,N,VIIRS,n,2,281.2,0.53,N,2
38.42612,27.21369,296.35,0.43,0.62,2024-04-27,0056,N,VIIRS,n,2,279.3,0.61,N,2
36.91736,35.16654,333.93,0.38,0.36,2024-04-27,1037,N,VIIRS,n,2,287.7,3.05,D,0
37.29383,37.15711,335.19,0.4,0.37,2024-04-27,1037,N,VIIRS,l,2,309.41,3.04,D,2
38.65244,39.7703,329.29,0.5,0.41,2024-04-27,1037,N,VIIRS,n,2,276.85,3.94,D,2
39.09129,35.53027,340.84,0.39,0.36,2024-04-27,1037,N,VIIRS,n,2,307.05,3.68,D,0
41.25372,31.41542,330.64,0.41,0.37,2024-04-27,1038,N,VIIRS,n,2,299.72,2.77,D,2
41.2571,31.41437,330.09,0.41,0.37,2024-04-27,1038,N,VIIRS,n,2,299.36,3.98,D,2
41.02058,28.55743,326.8,0.52,0.41,2024-04-27,1038,N,VIIRS,n,2,297.85,3.51,D,2
40.57481,43.00608,296.73,0.4,0.37,2024-04-27,2256,N,VIIRS,n,2,280.43,0.72,N,0
41.17349,32.63216,301.48,0.38,0.59,2024-04-27,2256,N,VIIRS,n,2,275.7,1.15,N,2
38.89311,41.56695,296.96,0.42,0.37,2024-04-27,2256,N,VIIRS,n,2,285.11,0.44,N,2
38.65127,39.77042,307.61,0.47,0.4,2024-04-27,2257,N,VIIRS,n,2,286.76,1.29,N,2
37.27557,38.73025,301.74,0.51,0.41,2024-04-27,2257,N,VIIRS,n,2,287.38,1.18,N,2
37.35249,37.163,312.21,0.4,0.44,2024-04-27,2257,N,VIIRS,n,2,292.35,1.31,N,2
37.30287,37.15998,314.13,0.4,0.44,2024-04-27,2257,N,VIIRS,n,2,291.17,0.98,N,0
37.29878,37.15933,300.99,0.4,0.44,2024-04-27,2257,N,VIIRS,n,2,288.81,0.98,N,2
37.2952,37.15356,299.64,0.4,0.44,2024-04-27,2257,N,VIIRS,n,2,289.01,1.21,N,2
37.29469,37.15864,315.17,0.4,0.44,2024-04-27,2257,N,VIIRS,n,2,291.43,1.21,N,2
37.02225,36.11133,300.11,0.45,0.47,2024-04-27,2257,N,VIIRS,n,2,289.31,0.57,N,2
36.9316,35.998,303.06,0.45,0.47,2024-04-27,2257,N,VIIRS,n,2,289.3,0.89,N,2
36.80039,37.02102,303.13,0.4,0.44,2024-04-27,2257,N,VIIRS,n,2,289.83,0.56,N,2
36.86837,35.91436,305.45,0.46,0.47,2024-04-27,2257,N,VIIRS,n,2,288.3,1.32,N,2
36.73925,36.20767,303.65,0.44,0.46,2024-04-27,2257,N,VIIRS,n,2,287.74,0.9,N,2
36.73877,36.2127,309.36,0.44,0.46,2024-04-27,2257,N,VIIRS,n,2,287.91,0.9,N,2
36.73495,36.20703,306.46,0.44,0.46,2024-04-27,2257,N,VIIRS,n,2,288.28,0.9,N,2
36.73449,36.21206,298.55,0.44,0.46,2024-04-27,2257,N,VIIRS,n,2,286.77,0.9,N,2
36.7302,36.2114,314.06,0.44,0.46,2024-04-27,2257,N,VIIRS,n,2,290.85,1.55,N,2
36.72638,36.20575,305.75,0.44,0.46,2024-04-27,2257,N,VIIRS,n,2,288.69,1.55,N,2
36.71828,36.1994,318.64,0.44,0.46,2024-04-27,2257,N,VIIRS,n,2,282.85,1.34,N,2
41.79521,26.70214,296.53,0.4,0.44,2024-04-28,0037,N,VIIRS,n,2,280.25,0.51,N,2
39.86381,26.2457,305.37,0.41,0.45,2024-04-28,0037,N,VIIRS,n,2,284.7,0.87,N,2
38.73888,26.94777,296.17,0.47,0.48,2024-04-28,0037,N,VIIRS,n,2,285.93,0.68,N,2
38.73514,26.96368,300.37,0.47,0.48,2024-04-28,0037,N,VIIRS,n,2,284.76,0.78,N,2
38.74961,26.945,298.88,0.47,0.48,2024-04-28,0037,N,VIIRS,n,2,283.63,0.65,N,0
38.74837,26.9504,296.47,0.47,0.48,2024-04-28,0037,N,VIIRS,n,2,285.68,0.65,N,2
38.73557,26.94548,311.42,0.47,0.48,2024-04-28,0037,N,VIIRS,n,2,287.97,1.71,N,2
38.73076,26.96649,307.65,0.47,0.48,2024-04-28,0037,N,VIIRS,n,2,284.74,1.39,N,2
38.42756,27.21657,297.42,0.5,0.49,2024-04-28,0037,N,VIIRS,n,2,286.51,0.75,N,2
37.68803,29.7472,298.08,0.35,0.57,2024-04-28,0038,N,VIIRS,n,2,278.59,0.44,N,0
37.25292,30.44164,306.68,0.39,0.59,2024-04-28,0038,N,VIIRS,n,2,284.02,1.26,N,2
37.0461,29.83111,304.36,0.37,0.58,2024-04-28,0038,N,VIIRS,n,2,275.73,1.03,N,0
37.04506,29.83508,307.12,0.37,0.58,2024-04-28,0038,N,VIIRS,n,2,276.71,1.03,N,0
37.03994,29.8329,298.8,0.37,0.58,2024-04-28,0038,N,VIIRS,n,2,276.21,1.24,N,0
37.0419,29.83142,330.8,0.37,0.58,2024-04-28,0038,N,VIIRS,n,2,276.6,2.64,N,0
36.73634,36.20651,325.34,0.46,0.39,2024-04-28,1018,N,VIIRS,l,2,297.36,1.97,D,2
36.74088,36.21064,329.88,0.46,0.39,2024-04-28,1018,N,VIIRS,l,2,300.01,1.97,D,2
37.51847,40.07017,338.19,0.38,0.36,2024-04-28,1018,N,VIIRS,n,2,312.53,3.42,D,0
36.31064,29.32047,336.55,0.34,0.56,2024-04-28,1018,N,VIIRS,n,2,299.94,2.21,D,0
36.91662,31.13648,329.19,0.53,0.5,2024-04-28,1018,N,VIIRS,l,2,302.28,2.91,D,0
39.45996,36.617,344.4,0.42,0.38,2024-04-28,1019,N,VIIRS,n,2,286.09,8.22,D,0
40.16868,39.83589,333.7,0.39,0.36,2024-04-28,1019,N,VIIRS,n,2,300.14,2.91,D,0
41.09798,42.65678,335.66,0.45,0.39,2024-04-28,1019,N,VIIRS,l,2,308.69,4.32,D,0
41.10644,37.32048,295.53,0.38,0.59,2024-04-28,2237,N,VIIRS,n,2,283.52,0.61,N,2
41.10849,37.32501,295.4,0.39,0.59,2024-04-29,0017,N,VIIRS,n,2,280.34,0.52,N,2
39.83512,30.2996,298.96,0.38,0.44,2024-04-29,0018,N,VIIRS,n,2,281.94,0.74,N,2
39.86599,26.24352,318.59,0.41,0.37,2024-04-29,0018,N,VIIRS,n,2,287.4,2.46,N,2
38.65921,30.61922,300.89,0.42,0.45,2024-04-29,0018,N,VIIRS,n,2,281.93,1.02,N,2
37.16623,34.37834,297.88,0.36,0.57,2024-04-29,0019,N,VIIRS,n,2,279.72,1.03,N,0
38.74736,26.95131,298.19,0.44,0.38,2024-04-29,0019,N,VIIRS,n,2,286.55,0.96,N,2
38.74388,26.95022,304.42,0.44,0.38,2024-04-29,0019,N,VIIRS,n,2,287.08,1.19,N,2
38.73972,26.93309,303.18,0.44,0.38,2024-04-29,0019,N,VIIRS,n,2,286.2,0.83,N,2
38.73786,26.94307,299.86,0.44,0.38,2024-04-29,0019,N,VIIRS,n,2,288.22,0.75,N,2
38.73692,26.94806,299.47,0.44,0.38,2024-04-29,0019,N,VIIRS,n,2,288.08,0.75,N,2
38.73413,26.963,303.18,0.44,0.38,2024-04-29,0019,N,VIIRS,n,2,286.36,1.17,N,2
37.89906,30.4919,297.06,0.43,0.46,2024-04-29,0019,N,VIIRS,n,2,284.53,0.62,N,2
38.42549,27.21726,310.57,0.45,0.39,2024-04-29,0019,N,VIIRS,n,2,288.4,1.21,N,2
37.25506,30.44242,296.24,0.44,0.46,2024-04-29,0019,N,VIIRS,n,2,283.68,0.28,N,2
37.25096,30.44072,299.09,0.44,0.46,2024-04-29,0019,N,VIIRS,n,2,283.22,0.84,N,2
38.09217,39.83283,337.67,0.49,0.4,2024-04-29,0959,N,VIIRS,n,2,308.66,5.66,D,0
38.09581,39.83169,339.14,0.49,0.4,2024-04-29,0959,N,VIIRS,n,2,307.89,5.66,D,0
37.11962,29.61251,339.27,0.56,0.69,2024-04-29,1000,N,VIIRS,n,2,296.53,7.59,D,0
37.12288,29.61262,329.29,0.56,0.69,2024-04-29,1000,N,VIIRS,n,2,295.78,5.25,D,0
37.12094,29.60616,331.67,0.56,0.69,2024-04-29,1000,N,VIIRS,n,2,296.39,5.25,D,0
37.96623,32.57418,336.67,0.38,0.58,2024-04-29,1000,N,VIIRS,n,2,294.15,2.77,D,0
36.93426,30.64784,355.23,0.36,0.57,2024-04-29,1140,N,VIIRS,n,2,306.47,5.83,D,2
38.42269,30.80605,367,0.38,0.59,2024-04-29,1140,N,VIIRS,h,2,311.92,38.09,D,0
38.22457,40.50098,313.9,0.44,0.62,2024-04-29,2219,N,VIIRS,n,2,283.66,1.45,N,0
38.45374,38.7261,298.57,0.63,0.54,2024-04-29,2359,N,VIIRS,n,2,287.36,1.23,N,2
38.66428,39.23507,298.96,0.33,0.55,2024-04-29,2359,N,VIIRS,n,2,285.49,0.58,N,2
38.22537,40.50559,305.72,0.39,0.59,2024-04-29,2359,N,VIIRS,n,2,284.58,1.26,N,0
38.22601,40.50285,303.95,0.39,0.59,2024-04-29,2359,N,VIIRS,n,2,285.27,0.76,N,0
38.74122,26.94521,297.69,0.39,0.36,2024-04-30,0000,N,VIIRS,n,2,286.61,0.73,N,2
38.73985,26.93094,300.21,0.39,0.36,2024-04-30,0000,N,VIIRS,n,2,287.55,0.72,N,2
38.7379,26.94441,313.6,0.39,0.36,2024-04-30,0000,N,VIIRS,n,2,289.73,2.02,N,2
